method,dataset,known_cls_ratio,labeled_ratio,cluster_num_factor,seed,ACC,H-Score,K-ACC,N-ACC,ARI,NMI,args
GeoID,clinc,0.25,0.5,1.0,2025.0,81.42,85.16,96.14,76.43,75.2,92.69,"{""data_dir"": ""data"", ""cluster_num_factor"": 1.0, ""save_results_path"": ""results/gcd/geoid"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""tokenizer"": ""./pretrained_models/bert-base-uncased"", ""cluster_temperature"": 1.0, ""feat_dim"": 512, ""warmup_proportion"": 0.2, ""save_model_path"": ""outputs/gcd/geoid/models"", ""dataset"": ""clinc"", ""known_cls_ratio"": 0.25, ""seed"": 2025, ""method"": ""GeoID"", ""labeled_ratio"": 0.5, ""rtr_prob"": 0.25, ""pretrain_batch_size"": 100, ""train_batch_size"": 128, ""eval_batch_size"": 128, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""num_warm_epochs"": 20.0, ""lr_pre"": 5e-05, ""lr"": 0.001, ""lambda_v"": 3.0, ""temp"": 0.07, ""view_strategy"": ""rtr"", ""update_per_epoch"": 5, ""report_pretrain"": true, ""topk"": 64, ""grad_clip"": 1.0, ""fold_num"": 5, ""fold_idx"": 3, ""max_seq_length"": 30, ""es_metric"": ""ACC"", ""es_patience"": 10, ""es_min_delta"": 0.0, ""config"": ""configs/gcd/geoid.yaml"", ""disable_pretrain"": false, ""fold_type"": ""fold""}"
GeoID,hwu,0.25,0.5,1.0,2025.0,61.43,65.59,80.32,55.43,48.22,76.89,"{""data_dir"": ""data"", ""cluster_num_factor"": 1.0, ""save_results_path"": ""results/gcd/geoid"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""tokenizer"": ""./pretrained_models/bert-base-uncased"", ""cluster_temperature"": 1.0, ""feat_dim"": 512, ""warmup_proportion"": 0.2, ""save_model_path"": ""outputs/gcd/geoid/models"", ""dataset"": ""hwu"", ""known_cls_ratio"": 0.25, ""seed"": 2025, ""method"": ""GeoID"", ""labeled_ratio"": 0.5, ""rtr_prob"": 0.25, ""pretrain_batch_size"": 100, ""train_batch_size"": 128, ""eval_batch_size"": 128, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""num_warm_epochs"": 20.0, ""lr_pre"": 5e-05, ""lr"": 0.001, ""lambda_v"": 3.0, ""temp"": 0.07, ""view_strategy"": ""rtr"", ""update_per_epoch"": 5, ""report_pretrain"": true, ""topk"": 64, ""grad_clip"": 1.0, ""fold_num"": 5, ""fold_idx"": 2, ""max_seq_length"": 55, ""es_metric"": ""ACC"", ""es_patience"": 10, ""es_min_delta"": 0.0, ""config"": ""configs/gcd/geoid.yaml"", ""disable_pretrain"": false, ""fold_type"": ""fold""}"
GeoID,clinc,0.25,0.5,1.0,2025.0,77.47,80.71,89.82,73.27,70.78,92.15,"{""data_dir"": ""data"", ""cluster_num_factor"": 1.0, ""save_results_path"": ""results/gcd/geoid"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""tokenizer"": ""./pretrained_models/bert-base-uncased"", ""cluster_temperature"": 1.0, ""feat_dim"": 512, ""warmup_proportion"": 0.2, ""save_model_path"": ""outputs/gcd/geoid/models"", ""dataset"": ""clinc"", ""known_cls_ratio"": 0.25, ""seed"": 2025, ""method"": ""GeoID"", ""labeled_ratio"": 0.5, ""rtr_prob"": 0.25, ""pretrain_batch_size"": 100, ""train_batch_size"": 128, ""eval_batch_size"": 128, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""num_warm_epochs"": 20.0, ""lr_pre"": 5e-05, ""lr"": 0.001, ""lambda_v"": 3.0, ""temp"": 0.07, ""view_strategy"": ""rtr"", ""update_per_epoch"": 5, ""report_pretrain"": true, ""topk"": 64, ""grad_clip"": 1.0, ""fold_num"": 5, ""fold_idx"": 2, ""max_seq_length"": 30, ""es_metric"": ""ACC"", ""es_patience"": 10, ""es_min_delta"": 0.0, ""config"": ""configs/gcd/geoid.yaml"", ""disable_pretrain"": false, ""fold_type"": ""fold""}"
GeoID,stackoverflow,0.5,0.5,1.0,2025.0,82.42,82.05,87.95,76.9,72.01,80.09,"{""data_dir"": ""data"", ""cluster_num_factor"": 1.0, ""save_results_path"": ""results/gcd/geoid"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""tokenizer"": ""./pretrained_models/bert-base-uncased"", ""cluster_temperature"": 1.0, ""feat_dim"": 512, ""warmup_proportion"": 0.2, ""save_model_path"": ""outputs/gcd/geoid/models"", ""dataset"": ""stackoverflow"", ""known_cls_ratio"": 0.5, ""seed"": 2025, ""method"": ""GeoID"", ""labeled_ratio"": 0.5, ""rtr_prob"": 0.25, ""pretrain_batch_size"": 100, ""train_batch_size"": 128, ""eval_batch_size"": 128, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""num_warm_epochs"": 20.0, ""lr_pre"": 5e-05, ""lr"": 0.001, ""lambda_v"": 3.0, ""temp"": 0.07, ""view_strategy"": ""rtr"", ""update_per_epoch"": 5, ""report_pretrain"": true, ""topk"": 64, ""grad_clip"": 1.0, ""fold_num"": 5, ""fold_idx"": 0, ""max_seq_length"": 45, ""es_metric"": ""ACC"", ""es_patience"": 10, ""es_min_delta"": 0.0, ""config"": ""configs/gcd/geoid.yaml"", ""disable_pretrain"": false, ""fold_type"": ""fold""}"
GeoID,mcid,0.5,0.5,1.0,2025.0,70.09,65.77,88.34,52.38,55.92,74.16,"{""data_dir"": ""data"", ""cluster_num_factor"": 1.0, ""save_results_path"": ""results/gcd/geoid"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""tokenizer"": ""./pretrained_models/bert-base-uncased"", ""cluster_temperature"": 1.0, ""feat_dim"": 512, ""warmup_proportion"": 0.2, ""save_model_path"": ""outputs/gcd/geoid/models"", ""dataset"": ""mcid"", ""known_cls_ratio"": 0.5, ""seed"": 2025, ""method"": ""GeoID"", ""labeled_ratio"": 0.5, ""rtr_prob"": 0.25, ""pretrain_batch_size"": 100, ""train_batch_size"": 128, ""eval_batch_size"": 128, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""num_warm_epochs"": 20.0, ""lr_pre"": 5e-05, ""lr"": 0.001, ""lambda_v"": 3.0, ""temp"": 0.07, ""view_strategy"": ""rtr"", ""update_per_epoch"": 5, ""report_pretrain"": true, ""topk"": 64, ""grad_clip"": 1.0, ""fold_num"": 5, ""fold_idx"": 0, ""max_seq_length"": 55, ""es_metric"": ""ACC"", ""es_patience"": 10, ""es_min_delta"": 0.0, ""config"": ""configs/gcd/geoid.yaml"", ""disable_pretrain"": false, ""fold_type"": ""fold""}"
GeoID,clinc,0.5,0.5,1.0,2025.0,87.11,85.93,97.24,76.98,80.62,94.27,"{""data_dir"": ""data"", ""cluster_num_factor"": 1.0, ""save_results_path"": ""results/gcd/geoid"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""tokenizer"": ""./pretrained_models/bert-base-uncased"", ""cluster_temperature"": 1.0, ""feat_dim"": 512, ""warmup_proportion"": 0.2, ""save_model_path"": ""outputs/gcd/geoid/models"", ""dataset"": ""clinc"", ""known_cls_ratio"": 0.5, ""seed"": 2025, ""method"": ""GeoID"", ""labeled_ratio"": 0.5, ""rtr_prob"": 0.25, ""pretrain_batch_size"": 100, ""train_batch_size"": 128, ""eval_batch_size"": 128, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""num_warm_epochs"": 20.0, ""lr_pre"": 5e-05, ""lr"": 0.001, ""lambda_v"": 3.0, ""temp"": 0.07, ""view_strategy"": ""rtr"", ""update_per_epoch"": 5, ""report_pretrain"": true, ""topk"": 64, ""grad_clip"": 1.0, ""fold_num"": 5, ""fold_idx"": 0, ""max_seq_length"": 30, ""es_metric"": ""ACC"", ""es_patience"": 10, ""es_min_delta"": 0.0, ""config"": ""configs/gcd/geoid.yaml"", ""disable_pretrain"": false, ""fold_type"": ""fold""}"
GeoID,DBPedia,0.25,0.5,1.0,2025.0,75.55,78.56,84.39,73.49,71.57,91.84,"{""data_dir"": ""data"", ""cluster_num_factor"": 1.0, ""save_results_path"": ""results/gcd/geoid"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""tokenizer"": ""./pretrained_models/bert-base-uncased"", ""cluster_temperature"": 1.0, ""feat_dim"": 512, ""warmup_proportion"": 0.2, ""save_model_path"": ""outputs/gcd/geoid/models"", ""dataset"": ""DBPedia"", ""known_cls_ratio"": 0.25, ""seed"": 2025, ""method"": ""GeoID"", ""labeled_ratio"": 0.5, ""rtr_prob"": 0.25, ""pretrain_batch_size"": 16, ""train_batch_size"": 16, ""eval_batch_size"": 32, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""num_warm_epochs"": 20.0, ""lr_pre"": 5e-05, ""lr"": 0.001, ""lambda_v"": 3.0, ""temp"": 0.07, ""view_strategy"": ""rtr"", ""update_per_epoch"": 5, ""report_pretrain"": true, ""topk"": 64, ""grad_clip"": 1.0, ""fold_num"": 5, ""fold_idx"": 3, ""max_seq_length"": 256, ""es_metric"": ""ACC"", ""es_patience"": 10, ""es_min_delta"": 0.0, ""config"": ""configs/gcd/geoid.yaml"", ""disable_pretrain"": false, ""fold_type"": ""fold""}"
GeoID,hwu,0.5,0.5,1.0,2025.0,81.98,81.8,89.12,75.6,71.49,87.5,"{""data_dir"": ""data"", ""cluster_num_factor"": 1.0, ""save_results_path"": ""results/gcd/geoid"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""tokenizer"": ""./pretrained_models/bert-base-uncased"", ""cluster_temperature"": 1.0, ""feat_dim"": 512, ""warmup_proportion"": 0.2, ""save_model_path"": ""outputs/gcd/geoid/models"", ""dataset"": ""hwu"", ""known_cls_ratio"": 0.5, ""seed"": 2025, ""method"": ""GeoID"", ""labeled_ratio"": 0.5, ""rtr_prob"": 0.25, ""pretrain_batch_size"": 100, ""train_batch_size"": 128, ""eval_batch_size"": 128, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""num_warm_epochs"": 20.0, ""lr_pre"": 5e-05, ""lr"": 0.001, ""lambda_v"": 3.0, ""temp"": 0.07, ""view_strategy"": ""rtr"", ""update_per_epoch"": 5, ""report_pretrain"": true, ""topk"": 64, ""grad_clip"": 1.0, ""fold_num"": 5, ""fold_idx"": 0, ""max_seq_length"": 55, ""es_metric"": ""ACC"", ""es_patience"": 10, ""es_min_delta"": 0.0, ""config"": ""configs/gcd/geoid.yaml"", ""disable_pretrain"": false, ""fold_type"": ""fold""}"
GeoID,DBPedia,0.25,0.5,1.0,2025.0,79.25,81.37,87.68,75.91,75.67,92.92,"{""data_dir"": ""data"", ""cluster_num_factor"": 1.0, ""save_results_path"": ""results/gcd/geoid"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""tokenizer"": ""./pretrained_models/bert-base-uncased"", ""cluster_temperature"": 1.0, ""feat_dim"": 512, ""warmup_proportion"": 0.2, ""save_model_path"": ""outputs/gcd/geoid/models"", ""dataset"": ""DBPedia"", ""known_cls_ratio"": 0.25, ""seed"": 2025, ""method"": ""GeoID"", ""labeled_ratio"": 0.5, ""rtr_prob"": 0.25, ""pretrain_batch_size"": 16, ""train_batch_size"": 16, ""eval_batch_size"": 32, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""num_warm_epochs"": 20.0, ""lr_pre"": 5e-05, ""lr"": 0.001, ""lambda_v"": 3.0, ""temp"": 0.07, ""view_strategy"": ""rtr"", ""update_per_epoch"": 5, ""report_pretrain"": true, ""topk"": 64, ""grad_clip"": 1.0, ""fold_num"": 5, ""fold_idx"": 2, ""max_seq_length"": 256, ""es_metric"": ""ACC"", ""es_patience"": 10, ""es_min_delta"": 0.0, ""config"": ""configs/gcd/geoid.yaml"", ""disable_pretrain"": false, ""fold_type"": ""fold""}"
GeoID,stackoverflow,0.5,0.5,1.0,2025.0,80.99,80.0,89.98,72.01,69.97,76.9,"{""data_dir"": ""data"", ""cluster_num_factor"": 1.0, ""save_results_path"": ""results/gcd/geoid"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""tokenizer"": ""./pretrained_models/bert-base-uncased"", ""cluster_temperature"": 1.0, ""feat_dim"": 512, ""warmup_proportion"": 0.2, ""save_model_path"": ""outputs/gcd/geoid/models"", ""dataset"": ""stackoverflow"", ""known_cls_ratio"": 0.5, ""seed"": 2025, ""method"": ""GeoID"", ""labeled_ratio"": 0.5, ""rtr_prob"": 0.25, ""pretrain_batch_size"": 100, ""train_batch_size"": 128, ""eval_batch_size"": 128, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""num_warm_epochs"": 20.0, ""lr_pre"": 5e-05, ""lr"": 0.001, ""lambda_v"": 3.0, ""temp"": 0.07, ""view_strategy"": ""rtr"", ""update_per_epoch"": 5, ""report_pretrain"": true, ""topk"": 64, ""grad_clip"": 1.0, ""fold_num"": 5, ""fold_idx"": 1, ""max_seq_length"": 45, ""es_metric"": ""ACC"", ""es_patience"": 10, ""es_min_delta"": 0.0, ""config"": ""configs/gcd/geoid.yaml"", ""disable_pretrain"": false, ""fold_type"": ""fold""}"
GeoID,banking,0.5,0.5,1.0,2025.0,74.9,72.81,88.09,62.05,67.23,86.85,"{""data_dir"": ""data"", ""cluster_num_factor"": 1.0, ""save_results_path"": ""results/gcd/geoid"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""tokenizer"": ""./pretrained_models/bert-base-uncased"", ""cluster_temperature"": 1.0, ""feat_dim"": 512, ""warmup_proportion"": 0.2, ""save_model_path"": ""outputs/gcd/geoid/models"", ""dataset"": ""banking"", ""known_cls_ratio"": 0.5, ""seed"": 2025, ""method"": ""GeoID"", ""labeled_ratio"": 0.5, ""rtr_prob"": 0.25, ""pretrain_batch_size"": 100, ""train_batch_size"": 128, ""eval_batch_size"": 128, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""num_warm_epochs"": 20.0, ""lr_pre"": 5e-05, ""lr"": 0.001, ""lambda_v"": 3.0, ""temp"": 0.07, ""view_strategy"": ""rtr"", ""update_per_epoch"": 5, ""report_pretrain"": true, ""topk"": 64, ""grad_clip"": 1.0, ""fold_num"": 5, ""fold_idx"": 1, ""max_seq_length"": 55, ""es_metric"": ""ACC"", ""es_patience"": 10, ""es_min_delta"": 0.0, ""config"": ""configs/gcd/geoid.yaml"", ""disable_pretrain"": false, ""fold_type"": ""fold""}"
GeoID,mcid,0.5,0.5,1.0,2025.0,76.13,73.5,89.82,62.2,62.06,76.43,"{""data_dir"": ""data"", ""cluster_num_factor"": 1.0, ""save_results_path"": ""results/gcd/geoid"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""tokenizer"": ""./pretrained_models/bert-base-uncased"", ""cluster_temperature"": 1.0, ""feat_dim"": 512, ""warmup_proportion"": 0.2, ""save_model_path"": ""outputs/gcd/geoid/models"", ""dataset"": ""mcid"", ""known_cls_ratio"": 0.5, ""seed"": 2025, ""method"": ""GeoID"", ""labeled_ratio"": 0.5, ""rtr_prob"": 0.25, ""pretrain_batch_size"": 100, ""train_batch_size"": 128, ""eval_batch_size"": 128, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""num_warm_epochs"": 20.0, ""lr_pre"": 5e-05, ""lr"": 0.001, ""lambda_v"": 3.0, ""temp"": 0.07, ""view_strategy"": ""rtr"", ""update_per_epoch"": 5, ""report_pretrain"": true, ""topk"": 64, ""grad_clip"": 1.0, ""fold_num"": 5, ""fold_idx"": 1, ""max_seq_length"": 55, ""es_metric"": ""ACC"", ""es_patience"": 10, ""es_min_delta"": 0.0, ""config"": ""configs/gcd/geoid.yaml"", ""disable_pretrain"": false, ""fold_type"": ""fold""}"
GeoID,clinc,0.5,0.5,1.0,2025.0,85.69,84.51,95.73,75.64,80.51,94.59,"{""data_dir"": ""data"", ""cluster_num_factor"": 1.0, ""save_results_path"": ""results/gcd/geoid"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""tokenizer"": ""./pretrained_models/bert-base-uncased"", ""cluster_temperature"": 1.0, ""feat_dim"": 512, ""warmup_proportion"": 0.2, ""save_model_path"": ""outputs/gcd/geoid/models"", ""dataset"": ""clinc"", ""known_cls_ratio"": 0.5, ""seed"": 2025, ""method"": ""GeoID"", ""labeled_ratio"": 0.5, ""rtr_prob"": 0.25, ""pretrain_batch_size"": 100, ""train_batch_size"": 128, ""eval_batch_size"": 128, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""num_warm_epochs"": 20.0, ""lr_pre"": 5e-05, ""lr"": 0.001, ""lambda_v"": 3.0, ""temp"": 0.07, ""view_strategy"": ""rtr"", ""update_per_epoch"": 5, ""report_pretrain"": true, ""topk"": 64, ""grad_clip"": 1.0, ""fold_num"": 5, ""fold_idx"": 1, ""max_seq_length"": 30, ""es_metric"": ""ACC"", ""es_patience"": 10, ""es_min_delta"": 0.0, ""config"": ""configs/gcd/geoid.yaml"", ""disable_pretrain"": false, ""fold_type"": ""fold""}"
GeoID,Yahoo,0.25,0.5,1.0,2025.0,56.7,57.35,58.5,56.25,33.35,42.31,"{""data_dir"": ""data"", ""cluster_num_factor"": 1.0, ""save_results_path"": ""results/gcd/geoid"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""tokenizer"": ""./pretrained_models/bert-base-uncased"", ""cluster_temperature"": 1.0, ""feat_dim"": 512, ""warmup_proportion"": 0.2, ""save_model_path"": ""outputs/gcd/geoid/models"", ""dataset"": ""Yahoo"", ""known_cls_ratio"": 0.25, ""seed"": 2025, ""method"": ""GeoID"", ""labeled_ratio"": 0.5, ""rtr_prob"": 0.25, ""pretrain_batch_size"": 100, ""train_batch_size"": 128, ""eval_batch_size"": 128, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""num_warm_epochs"": 20.0, ""lr_pre"": 5e-05, ""lr"": 0.001, ""lambda_v"": 3.0, ""temp"": 0.07, ""view_strategy"": ""rtr"", ""update_per_epoch"": 5, ""report_pretrain"": true, ""topk"": 64, ""grad_clip"": 1.0, ""fold_num"": 5, ""fold_idx"": 3, ""max_seq_length"": 128, ""es_metric"": ""ACC"", ""es_patience"": 10, ""es_min_delta"": 0.0, ""config"": ""configs/gcd/geoid.yaml"", ""disable_pretrain"": false, ""fold_type"": ""fold""}"
GeoID,hwu,0.5,0.5,1.0,2025.0,76.94,76.69,84.89,69.95,66.51,85.68,"{""data_dir"": ""data"", ""cluster_num_factor"": 1.0, ""save_results_path"": ""results/gcd/geoid"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""tokenizer"": ""./pretrained_models/bert-base-uncased"", ""cluster_temperature"": 1.0, ""feat_dim"": 512, ""warmup_proportion"": 0.2, ""save_model_path"": ""outputs/gcd/geoid/models"", ""dataset"": ""hwu"", ""known_cls_ratio"": 0.5, ""seed"": 2025, ""method"": ""GeoID"", ""labeled_ratio"": 0.5, ""rtr_prob"": 0.25, ""pretrain_batch_size"": 100, ""train_batch_size"": 128, ""eval_batch_size"": 128, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""num_warm_epochs"": 20.0, ""lr_pre"": 5e-05, ""lr"": 0.001, ""lambda_v"": 3.0, ""temp"": 0.07, ""view_strategy"": ""rtr"", ""update_per_epoch"": 5, ""report_pretrain"": true, ""topk"": 64, ""grad_clip"": 1.0, ""fold_num"": 5, ""fold_idx"": 1, ""max_seq_length"": 55, ""es_metric"": ""ACC"", ""es_patience"": 10, ""es_min_delta"": 0.0, ""config"": ""configs/gcd/geoid.yaml"", ""disable_pretrain"": false, ""fold_type"": ""fold""}"
GeoID,Yahoo,0.25,0.5,1.0,2025.0,57.3,60.99,69.75,54.19,33.03,40.66,"{""data_dir"": ""data"", ""cluster_num_factor"": 1.0, ""save_results_path"": ""results/gcd/geoid"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""tokenizer"": ""./pretrained_models/bert-base-uncased"", ""cluster_temperature"": 1.0, ""feat_dim"": 512, ""warmup_proportion"": 0.2, ""save_model_path"": ""outputs/gcd/geoid/models"", ""dataset"": ""Yahoo"", ""known_cls_ratio"": 0.25, ""seed"": 2025, ""method"": ""GeoID"", ""labeled_ratio"": 0.5, ""rtr_prob"": 0.25, ""pretrain_batch_size"": 100, ""train_batch_size"": 128, ""eval_batch_size"": 128, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""num_warm_epochs"": 20.0, ""lr_pre"": 5e-05, ""lr"": 0.001, ""lambda_v"": 3.0, ""temp"": 0.07, ""view_strategy"": ""rtr"", ""update_per_epoch"": 5, ""report_pretrain"": true, ""topk"": 64, ""grad_clip"": 1.0, ""fold_num"": 5, ""fold_idx"": 2, ""max_seq_length"": 128, ""es_metric"": ""ACC"", ""es_patience"": 10, ""es_min_delta"": 0.0, ""config"": ""configs/gcd/geoid.yaml"", ""disable_pretrain"": false, ""fold_type"": ""fold""}"
GeoID,DBPedia,0.5,0.5,1.0,2025.0,83.6,79.47,90.01,71.13,81.02,94.1,"{""data_dir"": ""data"", ""cluster_num_factor"": 1.0, ""save_results_path"": ""results/gcd/geoid"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""tokenizer"": ""./pretrained_models/bert-base-uncased"", ""cluster_temperature"": 1.0, ""feat_dim"": 512, ""warmup_proportion"": 0.2, ""save_model_path"": ""outputs/gcd/geoid/models"", ""dataset"": ""DBPedia"", ""known_cls_ratio"": 0.5, ""seed"": 2025, ""method"": ""GeoID"", ""labeled_ratio"": 0.5, ""rtr_prob"": 0.25, ""pretrain_batch_size"": 16, ""train_batch_size"": 16, ""eval_batch_size"": 32, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""num_warm_epochs"": 20.0, ""lr_pre"": 5e-05, ""lr"": 0.001, ""lambda_v"": 3.0, ""temp"": 0.07, ""view_strategy"": ""rtr"", ""update_per_epoch"": 5, ""report_pretrain"": true, ""topk"": 64, ""grad_clip"": 1.0, ""fold_num"": 5, ""fold_idx"": 0, ""max_seq_length"": 256, ""es_metric"": ""ACC"", ""es_patience"": 10, ""es_min_delta"": 0.0, ""config"": ""configs/gcd/geoid.yaml"", ""disable_pretrain"": false, ""fold_type"": ""fold""}"
GeoID,banking,0.5,0.5,1.0,2025.0,78.44,77.57,87.37,69.74,69.71,87.71,"{""data_dir"": ""data"", ""cluster_num_factor"": 1.0, ""save_results_path"": ""results/gcd/geoid"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""tokenizer"": ""./pretrained_models/bert-base-uncased"", ""cluster_temperature"": 1.0, ""feat_dim"": 512, ""warmup_proportion"": 0.2, ""save_model_path"": ""outputs/gcd/geoid/models"", ""dataset"": ""banking"", ""known_cls_ratio"": 0.5, ""seed"": 2025, ""method"": ""GeoID"", ""labeled_ratio"": 0.5, ""rtr_prob"": 0.25, ""pretrain_batch_size"": 100, ""train_batch_size"": 128, ""eval_batch_size"": 128, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""num_warm_epochs"": 20.0, ""lr_pre"": 5e-05, ""lr"": 0.001, ""lambda_v"": 3.0, ""temp"": 0.07, ""view_strategy"": ""rtr"", ""update_per_epoch"": 5, ""report_pretrain"": true, ""topk"": 64, ""grad_clip"": 1.0, ""fold_num"": 5, ""fold_idx"": 3, ""max_seq_length"": 55, ""es_metric"": ""ACC"", ""es_patience"": 10, ""es_min_delta"": 0.0, ""config"": ""configs/gcd/geoid.yaml"", ""disable_pretrain"": false, ""fold_type"": ""fold""}"
GeoID,banking,0.5,0.5,1.0,2025.0,75.91,74.41,87.24,64.87,66.18,85.81,"{""data_dir"": ""data"", ""cluster_num_factor"": 1.0, ""save_results_path"": ""results/gcd/geoid"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""tokenizer"": ""./pretrained_models/bert-base-uncased"", ""cluster_temperature"": 1.0, ""feat_dim"": 512, ""warmup_proportion"": 0.2, ""save_model_path"": ""outputs/gcd/geoid/models"", ""dataset"": ""banking"", ""known_cls_ratio"": 0.5, ""seed"": 2025, ""method"": ""GeoID"", ""labeled_ratio"": 0.5, ""rtr_prob"": 0.25, ""pretrain_batch_size"": 100, ""train_batch_size"": 128, ""eval_batch_size"": 128, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""num_warm_epochs"": 20.0, ""lr_pre"": 5e-05, ""lr"": 0.001, ""lambda_v"": 3.0, ""temp"": 0.07, ""view_strategy"": ""rtr"", ""update_per_epoch"": 5, ""report_pretrain"": true, ""topk"": 64, ""grad_clip"": 1.0, ""fold_num"": 5, ""fold_idx"": 2, ""max_seq_length"": 55, ""es_metric"": ""ACC"", ""es_patience"": 10, ""es_min_delta"": 0.0, ""config"": ""configs/gcd/geoid.yaml"", ""disable_pretrain"": false, ""fold_type"": ""fold""}"
GeoID,stackoverflow,0.5,0.5,1.0,2025.0,85.36,85.03,90.62,80.09,72.63,77.86,"{""data_dir"": ""data"", ""cluster_num_factor"": 1.0, ""save_results_path"": ""results/gcd/geoid"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""tokenizer"": ""./pretrained_models/bert-base-uncased"", ""cluster_temperature"": 1.0, ""feat_dim"": 512, ""warmup_proportion"": 0.2, ""save_model_path"": ""outputs/gcd/geoid/models"", ""dataset"": ""stackoverflow"", ""known_cls_ratio"": 0.5, ""seed"": 2025, ""method"": ""GeoID"", ""labeled_ratio"": 0.5, ""rtr_prob"": 0.25, ""pretrain_batch_size"": 100, ""train_batch_size"": 128, ""eval_batch_size"": 128, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""num_warm_epochs"": 20.0, ""lr_pre"": 5e-05, ""lr"": 0.001, ""lambda_v"": 3.0, ""temp"": 0.07, ""view_strategy"": ""rtr"", ""update_per_epoch"": 5, ""report_pretrain"": true, ""topk"": 64, ""grad_clip"": 1.0, ""fold_num"": 5, ""fold_idx"": 3, ""max_seq_length"": 45, ""es_metric"": ""ACC"", ""es_patience"": 10, ""es_min_delta"": 0.0, ""config"": ""configs/gcd/geoid.yaml"", ""disable_pretrain"": false, ""fold_type"": ""fold""}"
